Date,Pot,SubPot,EC,pH,Leaves Count,Longest Leaf,Plant Height(mm),Image link,,is it date
22/9/2023,2,5,30,6.2,4,12,19,,,TRUE
22/9/2023,2,6,30,6.2,4,19,28,,,TRUE
22/9/2023,2,7,30,6.2,4,20,31,,,TRUE
22/9/2023,2,8,30,6.2,4,26,38,,,TRUE
22/9/2023,2,9,30,6.2,3,14,19,,,TRUE
22/9/2023,2,10,30,6.2,3,14,20,,,TRUE
22/9/2023,2,11,30,6.2,4,14,24,,,TRUE
22/9/2023,2,12,30,6.2,4,19,26,,,TRUE
22/9/2023,2,13,30,6.2,4,14,21,,,TRUE
22/9/2023,2,14,30,6.2,4,16,26,,,TRUE
22/9/2023,2,15,30,6.2,4,20,33,,,TRUE
22/9/2023,2,16,30,6.2,4,22,35,,,TRUE
22/9/2023,2,17,30,6.2,3,12,22,,,TRUE
22/9/2023,2,18,30,6.2,3,15,23,,,TRUE
22/9/2023,2,19,30,6.2,4,16,25,,,TRUE
22/9/2023,2,20,30,6.2,4,18,28,,,TRUE
22/9/2023,2,21,30,6.2,4,15,20,,,TRUE
22/9/2023,2,22,30,6.2,4,23,32,,,TRUE
22/9/2023,2,23,30,6.2,4,14,23,,,TRUE
22/9/2023,2,24,30,6.2,4,17,22,,,TRUE
22/9/2023,2,25,30,6.2,3,16,23,,,TRUE
22/9/2023,2,26,30,6.2,3,13,22,,,TRUE
22/9/2023,2,27,30,6.2,4,16,23,,,TRUE
22/9/2023,2,28,30,6.2,4,15,24,,,TRUE
22/9/2023,2,29,30,6.2,4,18,25,,,TRUE
22/9/2023,2,30,30,6.2,4,13,20,,,TRUE
22/9/2023,2,31,30,6.2,4,13,20,,,TRUE
22/9/2023,2,32,30,6.2,3,20,29,,,TRUE
22/9/2023,2,33,30,6.2,3,15,25,,,TRUE
22/9/2023,2,34,30,6.2,4,14,22,,,TRUE
22/9/2023,2,35,30,6.2,4,16,23,,,TRUE
22/9/2023,2,36,30,6.2,4,18,27,,,TRUE
22/9/2023,2,37,30,6.2,4,14,21,,,TRUE
22/9/2023,2,38,30,6.2,3,14,23,,,TRUE
22/9/2023,2,39,30,6.2,4,15,21,,,TRUE
22/9/2023,2,40,30,6.2,4,15,24,,,TRUE
23/9/2023,1,1,6.53,7.62,4,25,66,,,TRUE
23/9/2023,1,2,6.53,7.62,4,23,64,,,TRUE
23/9/2023,1,3,6.53,7.62,4,19,51,,,TRUE
23/9/2023,1,4,6.53,7.62,4,25,60,,,TRUE
23/9/2023,1,5,6.53,7.62,4,20,63,,,TRUE
23/9/2023,1,6,6.53,7.62,4,26,63,,,TRUE
23/9/2023,1,7,6.53,7.62,5,29,77,,,TRUE
23/9/2023,1,8,6.53,7.62,4,23,64,,,TRUE
23/9/2023,1,9,6.53,7.62,4,26,67,,,TRUE
23/9/2023,1,10,6.53,7.62,4,25,56,,,TRUE
23/9/2023,1,11,6.53,7.62,4,19,61,,,TRUE
23/9/2023,1,12,6.53,7.62,4,24,66,,,TRUE
23/9/2023,1,13,6.53,7.62,4,23,65,,,TRUE
23/9/2023,1,14,6.53,7.62,4,26,64,,,TRUE
23/9/2023,1,15,6.53,7.62,5,29,73,,,TRUE
23/9/2023,1,16,6.53,7.62,5,27,66,,,TRUE
23/9/2023,1,17,6.53,7.62,4,24,59,,,TRUE
23/9/2023,1,18,6.53,7.62,4,19,58,,,TRUE
23/9/2023,1,19,6.53,7.62,4,21,62,,,TRUE
23/9/2023,1,20,6.53,7.62,4,26,67,,,TRUE
23/9/2023,1,21,6.53,7.62,4,23,58,,,TRUE
23/9/2023,1,22,6.53,7.62,4,24,70,,,TRUE
23/9/2023,1,23,6.53,7.62,4,28,68,,,TRUE
23/9/2023,1,24,6.53,7.62,5,25,63,,,TRUE
23/9/2023,1,25,6.53,7.62,4,25,71,,,TRUE
23/9/2023,1,26,6.53,7.62,4,22,57,,,TRUE
23/9/2023,1,27,6.53,7.62,5,20,56,,,TRUE
23/9/2023,1,28,6.53,7.62,4,25,65,,,TRUE
23/9/2023,1,29,6.53,7.62,5,21,55,,,TRUE
23/9/2023,1,30,6.53,7.62,4,23,68,,,TRUE
23/9/2023,1,31,6.53,7.62,5,30,69,,,TRUE
23/9/2023,1,32,6.53,7.62,4,26,69,,,TRUE
23/9/2023,1,33,6.53,7.62,4,28,69,,,TRUE
23/9/2023,1,34,6.53,7.62,4,27,70,,,TRUE
23/9/2023,1,35,6.53,7.62,5,25,60,,,TRUE
23/9/2023,1,36,6.53,7.62,4,19,54,,,TRUE
23/9/2023,1,37,6.53,7.62,5,21,62,,,TRUE
23/9/2023,1,38,6.53,7.62,5,26,66,,,TRUE
23/9/2023,1,39,6.53,7.62,4,22,61,,,TRUE
23/9/2023,1,40,6.53,7.62,4,27,69,,,TRUE
23/9/2023,2,1,24,6,3,15,22,,,TRUE
23/9/2023,2,2,24,6,3,17,22,,,TRUE
23/9/2023,2,3,24,6,4,17,29,,,TRUE
23/9/2023,2,4,24,6,4,20,29,,,TRUE
23/9/2023,2,5,24,6,4,13,20,,,TRUE
23/9/2023,2,6,24,6,4,19,28,,,TRUE
23/9/2023,2,7,24,6,4,20,31,,,TRUE
23/9/2023,2,8,24,6,4,26,39,,,TRUE
23/9/2023,2,9,24,6,3,14,19,,,TRUE
23/9/2023,2,10,24,6,3,14,20,,,TRUE
23/9/2023,2,11,24,6,4,15,24,,,TRUE
23/9/2023,2,12,24,6,4,19,27,,,TRUE
23/9/2023,2,13,24,6,4,15,22,,,TRUE
23/9/2023,2,14,24,6,4,17,27,,,TRUE
23/9/2023,2,15,24,6,4,20,34,,,TRUE
23/9/2023,2,16,24,6,4,23,36,,,TRUE
23/9/2023,2,17,24,6,3,13,23,,,TRUE
23/9/2023,2,18,24,6,3,15,23,,,TRUE
23/9/2023,2,19,24,6,4,17,25,,,TRUE
23/9/2023,2,20,24,6,4,19,28,,,TRUE
23/9/2023,2,21,24,6,4,15,20,,,TRUE
23/9/2023,2,22,24,6,4,24,33,,,TRUE
23/9/2023,2,23,24,6,4,15,24,,,TRUE
23/9/2023,2,24,24,6,4,18,23,,,TRUE
23/9/2023,2,25,24,6,3,16,23,,,TRUE
23/9/2023,2,26,24,6,3,13,22,,,TRUE
23/9/2023,2,27,24,6,4,17,24,,,TRUE
23/9/2023,2,28,24,6,4,16,25,,,TRUE
23/9/2023,2,29,24,6,4,19,25,,,TRUE
23/9/2023,2,30,24,6,4,13,20,,,TRUE
23/9/2023,2,31,24,6,4,14,21,,,TRUE
23/9/2023,2,32,24,6,3,21,30,,,TRUE
23/9/2023,2,33,24,6,3,16,25,,,TRUE
23/9/2023,2,34,24,6,4,14,23,,,TRUE
23/9/2023,2,35,24,6,4,16,24,,,TRUE
23/9/2023,2,36,24,6,4,18,28,,,TRUE
23/9/2023,2,37,24,6,4,14,21,,,TRUE
23/9/2023,2,38,24,6,3,14,24,,,TRUE
23/9/2023,2,39,24,6,4,15,22,,,TRUE
23/9/2023,2,40,24,6,4,15,24,,,TRUE
24/9/2023,1,1,6.53,6,4,28,75,,,TRUE
24/9/2023,1,2,6.53,6,4,26,74,,,TRUE
24/9/2023,1,3,6.53,6,4,22,58,,,TRUE
24/9/2023,1,4,6.53,6,4,28,68,,,TRUE
24/9/2023,1,5,6.53,6,4,22,72,,,TRUE
24/9/2023,1,6,6.53,6,4,28,74,,,TRUE
24/9/2023,1,7,6.53,6,5,32,88,,,TRUE
24/9/2023,1,8,6.53,6,4,26,71,,,TRUE
24/9/2023,1,9,6.53,6,4,28,75,,,TRUE
24/9/2023,1,10,6.53,6,4,28,66,,,TRUE
24/9/2023,1,11,6.53,6,4,22,70,,,TRUE
24/9/2023,1,12,6.53,6,4,27,74,,,TRUE
24/9/2023,1,13,6.53,6,4,26,75,,,TRUE
24/9/2023,1,14,6.53,6,4,29,71,,,TRUE
24/9/2023,1,15,6.53,6,5,32,82,,,TRUE
24/9/2023,1,16,6.53,6,5,30,73,,,TRUE
24/9/2023,1,17,6.53,6,4,26,70,,,TRUE
24/9/2023,1,18,6.53,6,4,22,65,,,TRUE
24/9/2023,1,19,6.53,6,4,23,73,,,TRUE
24/9/2023,1,20,6.53,6,4,29,78,,,TRUE
24/9/2023,1,21,6.53,6,4,26,65,,,TRUE
24/9/2023,1,22,6.53,6,4,26,79,,,TRUE
24/9/2023,1,23,6.53,6,4,31,79,,,TRUE
24/9/2023,1,24,6.53,6,5,27,71,,,TRUE
24/9/2023,1,25,6.53,6,4,28,80,,,TRUE
24/9/2023,1,26,6.53,6,4,24,65,,,TRUE
24/9/2023,1,27,6.53,6,5,23,63,,,TRUE
24/9/2023,1,28,6.53,6,4,28,74,,,TRUE
24/9/2023,1,29,6.53,6,5,23,66,,,TRUE
24/9/2023,1,30,6.53,6,4,26,77,,,TRUE
24/9/2023,1,31,6.53,6,5,32,79,,,TRUE
24/9/2023,1,32,6.53,6,4,29,80,,,TRUE
24/9/2023,1,33,6.53,6,4,31,79,,,TRUE
24/9/2023,1,34,6.53,6,4,29,77,,,TRUE
24/9/2023,1,35,6.53,6,5,28,70,,,TRUE
24/9/2023,1,36,6.53,6,4,21,62,,,TRUE
24/9/2023,1,37,6.53,6,5,24,71,,,TRUE
24/9/2023,1,38,6.53,6,5,29,75,,,TRUE
24/9/2023,1,39,6.53,6,4,24,69,,,TRUE
24/9/2023,1,40,6.53,6,4,29,79,,,TRUE
24/9/2023,2,1,28,6,3,16,23,,,TRUE
24/9/2023,2,2,28,6,3,18,22,,,TRUE
24/9/2023,2,3,28,6,4,18,29,,,TRUE
24/9/2023,2,4,28,6,4,21,29,,,TRUE
24/9/2023,2,5,28,6,4,13,21,,,TRUE
24/9/2023,2,6,28,6,4,19,28,,,TRUE
24/9/2023,2,7,28,6,4,20,31,,,TRUE
24/9/2023,2,8,28,6,4,26,39,,,TRUE
24/9/2023,2,9,28,6,3,14,19,,,TRUE
24/9/2023,2,10,28,6,3,14,21,,,TRUE
24/9/2023,2,11,28,6,4,15,24,,,TRUE
24/9/2023,2,12,28,6,4,20,28,,,TRUE
24/9/2023,2,13,28,6,4,15,23,,,TRUE
24/9/2023,2,14,28,6,4,18,27,,,TRUE
24/9/2023,2,15,28,6,4,21,34,,,TRUE
24/9/2023,2,16,28,6,4,23,36,,,TRUE
24/9/2023,2,17,28,6,3,13,23,,,TRUE
24/9/2023,2,18,28,6,3,15,24,,,TRUE
24/9/2023,2,19,28,6,4,17,26,,,TRUE
24/9/2023,2,20,28,6,4,20,28,,,TRUE
24/9/2023,2,21,28,6,4,15,20,,,TRUE
24/9/2023,2,22,28,6,4,25,34,,,TRUE
24/9/2023,2,23,28,6,4,15,25,,,TRUE
24/9/2023,2,24,28,6,4,19,23,,,TRUE
24/9/2023,2,25,28,6,3,17,23,,,TRUE
24/9/2023,2,26,28,6,3,14,22,,,TRUE
24/9/2023,2,27,28,6,4,18,25,,,TRUE
24/9/2023,2,28,28,6,4,16,25,,,TRUE
24/9/2023,2,29,28,6,4,20,26,,,TRUE
24/9/2023,2,30,28,6,4,14,21,,,TRUE
24/9/2023,2,31,28,6,4,14,22,,,TRUE
24/9/2023,2,32,28,6,3,21,31,,,TRUE
24/9/2023,2,33,28,6,3,16,25,,,TRUE
24/9/2023,2,34,28,6,4,15,24,,,TRUE
24/9/2023,2,35,28,6,4,16,24,,,TRUE
24/9/2023,2,36,28,6,4,19,29,,,TRUE
24/9/2023,2,37,28,6,4,15,21,,,TRUE
24/9/2023,2,38,28,6,3,14,25,,,TRUE
24/9/2023,2,39,28,6,4,15,23,,,TRUE
24/9/2023,2,40,28,6,4,16,24,,,TRUE
25/9/2023,1,1,13,6,4,30,84,,,TRUE
25/9/2023,1,2,13,6,4,29,83,,,TRUE
25/9/2023,1,3,13,6,4,24,66,,,TRUE
25/9/2023,1,4,13,6,4,30,76,,,TRUE
25/9/2023,1,5,13,6,4,24,83,,,TRUE
25/9/2023,1,6,13,6,4,30,84,,,TRUE
25/9/2023,1,7,13,6,5,34,98,,,TRUE
25/9/2023,1,8,13,6,4,28,79,,,TRUE
25/9/2023,1,9,13,6,4,31,85,,,TRUE
25/9/2023,1,10,13,6,4,31,75,,,TRUE
25/9/2023,1,11,13,6,4,24,77,,,TRUE
25/9/2023,1,12,13,6,4,29,83,,,TRUE
25/9/2023,1,13,13,6,4,29,82,,,TRUE
25/9/2023,1,14,13,6,4,32,79,,,TRUE
25/9/2023,1,15,13,6,5,35,91,,,TRUE
25/9/2023,1,16,13,6,5,32,80,,,TRUE
25/9/2023,1,17,13,6,4,29,77,,,TRUE
25/9/2023,1,18,13,6,4,24,75,,,TRUE
25/9/2023,1,19,13,6,4,25,81,,,TRUE
25/9/2023,1,20,13,6,4,31,85,,,TRUE
25/9/2023,1,21,13,6,4,29,75,,,TRUE
25/9/2023,1,22,13,6,4,29,86,,,TRUE
25/9/2023,1,23,13,6,4,33,90,,,TRUE
25/9/2023,1,24,13,6,5,30,80,,,TRUE
25/9/2023,1,25,13,6,4,30,90,,,TRUE
25/9/2023,1,26,13,6,4,27,75,,,TRUE
25/9/2023,1,27,13,6,5,26,74,,,TRUE
25/9/2023,1,28,13,6,4,30,82,,,TRUE
25/9/2023,1,29,13,6,5,26,77,,,TRUE
25/9/2023,1,30,13,6,4,29,85,,,TRUE
25/9/2023,1,31,13,6,5,34,90,,,TRUE
25/9/2023,1,32,13,6,4,32,89,,,TRUE
25/9/2023,1,33,13,6,4,34,87,,,TRUE
25/9/2023,1,34,13,6,4,32,85,,,TRUE
25/9/2023,1,35,13,6,5,30,79,,,TRUE
25/9/2023,1,36,13,6,4,23,73,,,TRUE
25/9/2023,1,37,13,6,5,27,80,,,TRUE
25/9/2023,1,38,13,6,5,31,82,,,TRUE
25/9/2023,1,39,13,6,4,27,77,,,TRUE
25/9/2023,1,40,13,6,4,31,87,,,TRUE
25/9/2023,2,1,28,6,3,17,24,,,TRUE
25/9/2023,2,2,28,6,3,18,23,,,TRUE
25/9/2023,2,3,28,6,4,19,31,,,TRUE
25/9/2023,2,4,28,6,4,21,30,,,TRUE
25/9/2023,2,5,28,6,4,14,22,,,TRUE
25/9/2023,2,6,28,6,4,20,30,,,TRUE
25/9/2023,2,7,28,6,4,21,33,,,TRUE
25/9/2023,2,8,28,6,4,26,40,,,TRUE
25/9/2023,2,9,28,6,3,15,21,,,TRUE
25/9/2023,2,10,28,6,3,14,23,,,TRUE
25/9/2023,2,11,28,6,4,15,25,,,TRUE
25/9/2023,2,12,28,6,4,20,29,,,TRUE
25/9/2023,2,13,28,6,4,16,24,,,TRUE
25/9/2023,2,14,28,6,4,18,28,,,TRUE
25/9/2023,2,15,28,6,4,22,35,,,TRUE
25/9/2023,2,16,28,6,4,23,37,,,TRUE
25/9/2023,2,17,28,6,3,13,24,,,TRUE
25/9/2023,2,18,28,6,3,15,26,,,TRUE
25/9/2023,2,19,28,6,4,18,27,,,TRUE
25/9/2023,2,20,28,6,4,20,30,,,TRUE
25/9/2023,2,21,28,6,4,16,21,,,TRUE
25/9/2023,2,22,28,6,4,25,35,,,TRUE
25/9/2023,2,23,28,6,4,15,27,,,TRUE
25/9/2023,2,24,28,6,4,20,25,,,TRUE
25/9/2023,2,25,28,6,3,17,24,,,TRUE
25/9/2023,2,26,28,6,3,14,23,,,TRUE
25/9/2023,2,27,28,6,4,18,27,,,TRUE
25/9/2023,2,28,28,6,4,16,26,,,TRUE
25/9/2023,2,29,28,6,4,21,27,,,TRUE
25/9/2023,2,30,28,6,4,14,22,,,TRUE
25/9/2023,2,31,28,6,4,14,23,,,TRUE
25/9/2023,2,32,28,6,3,22,32,,,TRUE
25/9/2023,2,33,28,6,3,17,26,,,TRUE
25/9/2023,2,34,28,6,4,15,26,,,TRUE
25/9/2023,2,35,28,6,4,16,26,,,TRUE
25/9/2023,2,36,28,6,4,20,30,,,TRUE
25/9/2023,2,37,28,6,4,15,22,,,TRUE
25/9/2023,2,38,28,6,3,15,26,,,TRUE
25/9/2023,2,39,28,6,4,15,25,,,TRUE
25/9/2023,2,40,28,6,4,16,26,,,TRUE
26/9/2023,1,1,6.53,8.05,4,32,92,,,TRUE
26/9/2023,1,2,6.53,8.05,4,29,93,,,TRUE
26/9/2023,1,3,6.53,8.05,4,28,82,,,TRUE
26/9/2023,1,4,6.53,8.05,4,33,94,,,TRUE
26/9/2023,1,5,6.53,8.05,4,29,88,,,TRUE
26/9/2023,1,6,6.53,8.05,4,35,91,,,TRUE
26/9/2023,1,7,6.53,8.05,5,37,100,,,TRUE
26/9/2023,1,8,6.53,8.05,4,33,89,,,TRUE
26/9/2023,1,9,6.53,8.05,4,35,96,,,TRUE
26/9/2023,1,10,6.53,8.05,4,31,90,,,TRUE
26/9/2023,1,11,6.53,8.05,4,29,87,,,TRUE
26/9/2023,1,12,6.53,8.05,4,34,95,,,TRUE
26/9/2023,1,13,6.53,8.05,4,27,82,,,TRUE
26/9/2023,1,14,6.53,8.05,4,33,84,,,TRUE
26/9/2023,1,15,6.53,8.05,5,36,95,,,TRUE
26/9/2023,1,16,6.53,8.05,5,34,94,,,TRUE
26/9/2023,1,17,6.53,8.05,4,32,86,,,TRUE
26/9/2023,1,18,6.53,8.05,4,29,87,,,TRUE
26/9/2023,1,19,6.53,8.05,4,28,85,,,TRUE
26/9/2023,1,20,6.53,8.05,4,34,94,,,TRUE
26/9/2023,1,21,6.53,8.05,4,33,94,,,TRUE
26/9/2023,1,22,6.53,8.05,4,33,94,,,TRUE
26/9/2023,1,23,6.53,8.05,4,34,96,,,TRUE
26/9/2023,1,24,6.53,8.05,5,33,86,,,TRUE
26/9/2023,1,25,6.53,8.05,4,31,92,,,TRUE
26/9/2023,1,26,6.53,8.05,4,29,86,,,TRUE
26/9/2023,1,27,6.53,8.05,5,27,84,,,TRUE
26/9/2023,1,28,6.53,8.05,4,34,100,,,TRUE
26/9/2023,1,29,6.53,8.05,5,28,81,,,TRUE
26/9/2023,1,30,6.53,8.05,4,32,87,,,TRUE
26/9/2023,1,31,6.53,8.05,5,35,100,,,TRUE
26/9/2023,1,32,6.53,8.05,4,31,91,,,TRUE
26/9/2023,1,33,6.53,8.05,4,35,103,,,TRUE
26/9/2023,1,34,6.53,8.05,4,34,95,,,TRUE
26/9/2023,1,35,6.53,8.05,5,32,92,,,TRUE
26/9/2023,1,36,6.53,8.05,4,28,87,,,TRUE
26/9/2023,1,37,6.53,8.05,5,26,87,,,TRUE
26/9/2023,1,38,6.53,8.05,5,32,97,,,TRUE
26/9/2023,1,39,6.53,8.05,4,28,82,,,TRUE
26/9/2023,1,40,6.53,8.05,4,34,93,,,TRUE
26/9/2023,2,1,38,6,3,16,27,,,TRUE
26/9/2023,2,2,38,6,3,19,26,,,TRUE
26/9/2023,2,3,38,6,4,21,32,,,TRUE
26/9/2023,2,4,38,6,4,22,33,,,TRUE
26/9/2023,2,5,38,6,4,15,22,,,TRUE
26/9/2023,2,6,38,6,4,21,34,,,TRUE
26/9/2023,2,7,38,6,4,21,34,,,TRUE
26/9/2023,2,8,38,6,4,26,41,,,TRUE
26/9/2023,2,9,38,6,3,15,24,,,TRUE
26/9/2023,2,10,38,6,3,16,25,,,TRUE
26/9/2023,2,11,38,6,4,19,27,,,TRUE
26/9/2023,2,12,38,6,4,20,27,,,TRUE
26/9/2023,2,13,38,6,4,16,25,,,TRUE
26/9/2023,2,14,38,6,4,18,30,,,TRUE
26/9/2023,2,15,38,6,4,23,35,,,TRUE
26/9/2023,2,16,38,6,4,25,36,,,TRUE
26/9/2023,2,17,38,6,3,12,26,,,TRUE
26/9/2023,2,18,38,6,3,18,27,,,TRUE
26/9/2023,2,19,38,6,4,19,27,,,TRUE
26/9/2023,2,20,38,6,4,21,29,,,TRUE
26/9/2023,2,21,38,6,4,14,26,,,TRUE
26/9/2023,2,22,38,6,4,21,36,,,TRUE
26/9/2023,2,23,38,6,4,18,27,,,TRUE
26/9/2023,2,24,38,6,4,18,25,,,TRUE
26/9/2023,2,25,38,6,3,18,31,,,TRUE
26/9/2023,2,26,38,6,3,18,22,,,TRUE
26/9/2023,2,27,38,6,4,16,28,,,TRUE
26/9/2023,2,28,38,6,4,19,27,,,TRUE
26/9/2023,2,29,38,6,4,20,29,,,TRUE
26/9/2023,2,30,38,6,4,16,22,,,TRUE
26/9/2023,2,31,38,6,4,16,23,,,TRUE
26/9/2023,2,32,38,6,3,22,34,,,TRUE
26/9/2023,2,33,38,6,3,17,30,,,TRUE
26/9/2023,2,34,38,6,4,15,24,,,TRUE
26/9/2023,2,35,38,6,4,18,26,,,TRUE
26/9/2023,2,36,38,6,4,20,32,,,TRUE
26/9/2023,2,37,38,6,4,16,24,,,TRUE
26/9/2023,2,38,38,6,3,16,28,,,TRUE
26/9/2023,2,39,38,6,4,16,28,,,TRUE
26/9/2023,2,40,38,6,4,18,29,,,TRUE
27/9/2023,1,1,6.53,7.47,4,36,99,,,TRUE
27/9/2023,1,2,6.53,7.47,4,33,103,,,TRUE
27/9/2023,1,3,6.53,7.47,4,31,92,,,TRUE
27/9/2023,1,4,6.53,7.47,4,36,101,,,TRUE
27/9/2023,1,5,6.53,7.47,4,32,96,,,TRUE
27/9/2023,1,6,6.53,7.47,4,39,99,,,TRUE
27/9/2023,1,7,6.53,7.47,5,41,109,,,TRUE
27/9/2023,1,8,6.53,7.47,4,37,100,,,TRUE
27/9/2023,1,9,6.53,7.47,4,39,107,,,TRUE
27/9/2023,1,10,6.53,7.47,4,34,99,,,TRUE
27/9/2023,1,11,6.53,7.47,4,32,95,,,TRUE
27/9/2023,1,12,6.53,7.47,4,37,104,,,TRUE
27/9/2023,1,13,6.53,7.47,4,31,89,,,TRUE
27/9/2023,1,14,6.53,7.47,4,36,92,,,TRUE
27/9/2023,1,15,6.53,7.47,5,40,104,,,TRUE
27/9/2023,1,16,6.53,7.47,5,38,102,,,TRUE
27/9/2023,1,17,6.53,7.47,4,36,95,,,TRUE
27/9/2023,1,18,6.53,7.47,4,33,94,,,TRUE
27/9/2023,1,19,6.53,7.47,4,32,93,,,TRUE
27/9/2023,1,20,6.53,7.47,4,38,102,,,TRUE
27/9/2023,1,21,6.53,7.47,4,37,104,,,TRUE
27/9/2023,1,22,6.53,7.47,4,36,102,,,TRUE
27/9/2023,1,23,6.53,7.47,4,38,103,,,TRUE
27/9/2023,1,24,6.53,7.47,5,36,97,,,TRUE
27/9/2023,1,25,6.53,7.47,4,35,99,,,TRUE
27/9/2023,1,26,6.53,7.47,4,32,95,,,TRUE
27/9/2023,1,27,6.53,7.47,5,31,92,,,TRUE
27/9/2023,1,28,6.53,7.47,4,38,108,,,TRUE
27/9/2023,1,29,6.53,7.47,5,31,90,,,TRUE
27/9/2023,1,30,6.53,7.47,4,35,98,,,TRUE
27/9/2023,1,31,6.53,7.47,5,38,107,,,TRUE
27/9/2023,1,32,6.53,7.47,4,34,102,,,TRUE
27/9/2023,1,33,6.53,7.47,4,38,112,,,TRUE
27/9/2023,1,34,6.53,7.47,4,38,106,,,TRUE
27/9/2023,1,35,6.53,7.47,5,35,102,,,TRUE
27/9/2023,1,36,6.53,7.47,4,31,96,,,TRUE
27/9/2023,1,37,6.53,7.47,5,29,98,,,TRUE
27/9/2023,1,38,6.53,7.47,5,35,104,,,TRUE
27/9/2023,1,39,6.53,7.47,4,32,89,,,TRUE
27/9/2023,1,40,6.53,7.47,4,37,102,,,TRUE
27/9/2023,2,1,24,6,4,17,29,,,TRUE
27/9/2023,2,2,24,6,4,19,28,,,TRUE
27/9/2023,2,3,24,6,4,21,34,,,TRUE
27/9/2023,2,4,24,6,4,23,34,,,TRUE
27/9/2023,2,5,24,6,4,15,23,,,TRUE
27/9/2023,2,6,24,6,4,22,36,,,TRUE
27/9/2023,2,7,24,6,4,22,36,,,TRUE
27/9/2023,2,8,24,6,4,27,43,,,TRUE
27/9/2023,2,9,24,6,4,16,25,,,TRUE
